Date,Merchant,Category,Account,Original Statement,Notes,Amount,Tags,Owner
2023-10-11,Groundwork Cofflos,Coffee Shops,Blue Cash Preferred® (...4000),TST* GROUNDWORK COFFLOS ANGELES CA,,-11.50,,Shared
2023-10-11,Interest Charge,Financial Fees,Blue Cash Preferred® (...4000),Interest Charge on Promotional Balances,,-1.29,,Shared
2023-10-10,HP Instant Ink,Electronics,CREDIT CARD (...6714),HP *INSTANT INK,,-1.08,,Shared
2023-10-10,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH SUSHISTOP,,-32.67,,Shared
2023-10-10,CVS,Medical,CREDIT CARD (...6714),CVS/PHARMACY #09660,,-35.02,,Shared
2023-10-10,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH 7-ELEVEN,,-19.23,,Shared
2023-10-10,US Department of Education,Student Loans,Primary Checking (...3910),DEPT EDUCATION STUDENT LN PPD ID: 9102001001,,-204.75,,Shared
2023-10-10,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3SHBTSQG82B4IE8 WEB ID: 9279744380,,-2000.00,,Shared
2023-10-10,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-88.05,,Shared
2023-10-10,Brio Water Inc,Restaurants & Bars,Blue Cash Preferred® (...4000),BRIO WATER INC 00000LOS ANGELES CA,,-3.60,,Shared
2023-10-10,Amazon,Shopping,Blue Cash Preferred® (...4000),AMAZON MARKETPLACE NAMZN.COM/BILL WA,,23.28,,Shared
2023-10-09,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-23.46,,Shared
2023-10-09,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-16.50,,Shared
2023-10-09,99 Ranch Market,Groceries,CREDIT CARD (...6714),99 RANCH #1051,,-10.45,,Shared
2023-10-08,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-19.61,,Shared
2023-10-08,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-17.11,,Shared
2023-10-08,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-7.70,,Shared
2023-10-08,Target,Shopping,CREDIT CARD (...6714),TARGET        00018150,,-21.74,,Shared
2023-10-08,Target,Shopping,CREDIT CARD (...6714),TARGET        00018150,,-13.45,,Shared
2023-10-08,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-0.99,,Shared
2023-10-08,Grocery Outlet,Groceries,Blue Cash Preferred® (...4000),GROCERY OUTLET OF BEBEAUMONT CA,,-3.53,,Shared
2023-10-06,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-3.99,,Shared
2023-10-06,The Black Direct Deposit,Paychecks,Primary Checking (...3910),129008 THE BLACK DIR DEP PPD ID: 2364227403,,3864.87,,Shared
2023-10-06,Barons Market Otay Rchula,Groceries,Blue Cash Preferred® (...4000),BARONS MARKET OTAY RCHULA VISTA CA,,-17.92,,Shared
2023-10-05,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-14.04,,Shared
2023-10-05,Uber Eats,Restaurants & Bars,Blue Cash Preferred® (...4000),UBER EATS HTTPS://HELP.UBER.COCA,,-42.83,,Shared
2023-10-04,Spectrum,Internet & Cable,CREDIT CARD (...6714),Spectrum,,-99.99,,Shared
2023-10-04,Evercharge,Transfer,CREDIT CARD (...6714),EVERCHARGE,,-4.09,,Shared
2023-10-04,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH CHICK-FIL,,-22.27,,Shared
2023-10-04,Check #366,Transfer,Primary Checking (...3910),CHECK # 366,,-2475.00,,Shared
2023-10-04,Erewhon Market,Groceries,Blue Cash Preferred® (...4000),EREWHON LOS ANGELES LOS ANGELES CA,,-17.99,,Shared
2023-10-03,LA Fitness,Fitness,CREDIT CARD (...6714),LA FITNESS,,-34.99,,Shared
2023-10-03,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH PHOCAFE,,-27.78,,Shared
2023-10-03,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*T94Z33GK0,,-14.78,,Shared
2023-10-03,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE CRCARDPMT 3SFT1JF13YVR09S WEB ID: 9541719318,,-28.00,,Shared
2023-10-02,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-9.80,,Shared
2023-10-02,Apple,Credit Card Payment,Primary Checking (...3910),APPLECARD GSBANK PAYMENT 21440132 WEB ID: 9999999999,,-8.33,,Shared
2023-10-02,Gget Larchmont,Restaurants & Bars,Blue Cash Preferred® (...4000),GGET LARCHMONT Los Angeles CA,,-11.50,,Shared
2023-10-01,YouTube,Entertainment & Recreation,CREDIT CARD (...6714),GOOGLE *YouTubePremium,,-22.99,,Shared
2023-10-01,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-8.76,,Shared
2023-10-01,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-30.40,,Shared
2023-10-01,Otf Koreatown,Fitness,CREDIT CARD (...6714),OTF KOREATOWN 1063,,-149.00,,Shared
2023-10-01,Larchmont Village Wines,Groceries,CREDIT CARD (...6714),LARCHMONT VILLAGE WINES,,-16.18,,Shared
2023-10-01,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DOORDASH*SUNRIGHT TEA,,-13.44,,Shared
2023-09-29,Geico,Insurance,CREDIT CARD (...6714),GEICO  *AUTO,,-453.75,,Shared
2023-09-27,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH BBQ+RICEK,,-28.31,,Shared
2023-09-27,Fidelity,Transfer,Primary Checking (...3910),FID BKG SVC LLC MONEYLINE PPD ID: 0368004600,,-100.00,,Shared
2023-09-27,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3SERTPRDTT8U0BK WEB ID: 9279744380,,-1090.63,,Shared
2023-09-26,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH OTUSTHAIK,,-42.73,,Shared
2023-09-25,Manscaped,Personal,CREDIT CARD (...6714),MANSCAPED,,20.80,,Shared
2023-09-25,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 18531817687,,1752.00,,Shared
2023-09-25,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1029564953540 WEB ID: 3264681992,,-34.00,,Shared
2023-09-25,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN BANK DRAFT PPD ID: 1581620078,,-99.99,,Shared
2023-09-25,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT W4464 WEB ID: 2005032111,,-1899.04,,Shared
2023-09-25,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-90.58,,Shared
2023-09-24,Manscaped,Personal,CREDIT CARD (...6714),MANSCAPED,,-20.80,,Shared
2023-09-24,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH KATSUBAR,,-29.09,,Shared
2023-09-24,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH HENGHENGG,,-29.21,,Shared
2023-09-24,Chatgpt Subscription,Miscellaneous,CREDIT CARD (...6714),CHATGPT SUBSCRIPTION,,-20.00,,Shared
2023-09-24,Target West,Shopping,Blue Cash Preferred® (...4000),TARGET WEST HOLLYWOOD CA,,-40.17,,Shared
2023-09-22,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-25.50,,Shared
2023-09-22,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-4.99,,Shared
2023-09-22,The Black Direct Deposit,Paychecks,Primary Checking (...3910),129008 THE BLACK DIR DEP PPD ID: 2364227403,,3684.91,,Shared
2023-09-22,Amazon,Shopping,Blue Cash Preferred® (...4000),AMAZON MARKETPLACE NAMZN.COM/BILL WA,,-23.28,,Shared
2023-09-21,LADOT Parking,Parking & Tolls,Blue Cash Preferred® (...4000),LADOT METER PARKING LOS ANGELES CA,,-0.25,,Shared
2023-09-20,Payment,Credit Card Payment,CREDIT CARD (...6714),Payment Thank You-Mobile,,860.35,,Shared
2023-09-20,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 09/20,,-860.35,,Shared
2023-09-19,Postmates,Restaurants & Bars,CREDIT CARD (...6714),UBR POSTMATES,,-20.42,,Shared
2023-09-19,Lululemon Athletica,Clothing,CREDIT CARD (...6714),LULULEMONCOM*,,-16.61,,Shared
2023-09-19,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT 3SD2A4JRILVY6N4 WEB ID: 9279744380,,-1090.63,,Shared
2023-09-18,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH MCDONALDS,,-25.56,,Shared
2023-09-18,St. Jude Children's Research Hospital,Charity,CREDIT CARD (...6714),METAPAY StJudeChildren,,-30.00,,Shared
2023-09-18,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT M9988 WEB ID: 2005032111,,-862.35,,Shared
2023-09-18,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS GROCERY LOS ANGELES CA,,-119.61,,Shared
2023-09-18,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),MOBILE PAYMENT - THANK YOU,,862.35,,Shared
2023-09-18,Brio Water Inc,Restaurants & Bars,Blue Cash Preferred® (...4000),BRIO WATER INC 00000LOS ANGELES CA,,-4.40,,Shared
2023-09-17,Google Drive,Miscellaneous,CREDIT CARD (...6714),GOOGLE *Google Storage,,-1.99,,Shared
2023-09-17,Github,Miscellaneous,CREDIT CARD (...6714),"GITHUB, INC.",,-4.00,,Shared
2023-09-17,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH I.8SUSHI,,-45.92,,Shared
2023-09-17,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*TX7NS8N70,,-76.64,,Shared
2023-09-16,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER POSTMATES HTTPS://HELP.UBER.COCA,,-39.78,,Shared
2023-09-15,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 18454279586,,1235.00,,Shared
2023-09-15,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-55.35,,Shared
2023-09-15,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-8.30,,Shared
2023-09-15,Interest Payment,Interest,High Yield Savings Account (...9020),Interest Payment,,0.15,,Shared
2023-09-14,HP Instant Ink,Electronics,CREDIT CARD (...6714),HP *INSTANT INK,,-1.08,,Shared
2023-09-12,Smap via Roma,Restaurants & Bars,CREDIT CARD (...6714),SMAP VIA ROMA,,-25.79,,Shared
2023-09-11,Air Europa,Travel & Vacation,CREDIT CARD (...6714),AIR EUROPA,,-42.98,,Shared
2023-09-10,Interest Charge,Financial Fees,Blue Cash Preferred® (...4000),Interest Charge on Promotional Balances,,-3.83,,Shared
2023-09-08,Iberia Airli,Travel & Vacation,CREDIT CARD (...6714),IBERIA AIRLI0005579880295,,-8.00,,Shared
2023-09-08,Iberia Airli,Travel & Vacation,CREDIT CARD (...6714),IBERIA AIRLI0005579880294,,-8.00,,Shared
2023-09-08,Degree Pizza Lax,Restaurants & Bars,CREDIT CARD (...6714),800 DEGREE PIZZA LAX,,-18.07,,Shared
2023-09-08,The Black Direct Deposit,Paychecks,Primary Checking (...3910),129008 THE BLACK DIR DEP PPD ID: 2364227403,,3864.87,,Shared
2023-09-07,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-4.34,,Shared
2023-09-07,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-0.86,,Shared
2023-09-07,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-16.66,,Shared
2023-09-07,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-3.99,,Shared
2023-09-07,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-0.99,,Shared
2023-09-07,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-46.29,,Shared
2023-09-07,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-6.94,,Shared
2023-09-05,Gotogate Us,Travel & Vacation,CREDIT CARD (...6714),gotogate_us_113366780,,-21.34,,Shared
2023-09-05,Wittmore,Clothing,CREDIT CARD (...6714),SP WITTMORE,,-262.80,,Shared
2023-09-05,Rite Aid,Medical,CREDIT CARD (...6714),RITE AID 05424,,-18.36,,Shared
2023-09-05,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE CRCARDPMT 3S9H3NTN3V8N7DS WEB ID: 9541719318,,-35.00,,Shared
2023-09-04,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-19.50,,Shared
2023-09-04,Spectrum,Internet & Cable,CREDIT CARD (...6714),Spectrum,,-99.99,,Shared
2023-09-04,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH KATSUBAR,,-16.43,,Shared
2023-09-04,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*TL8Q60OD1,,-32.21,,Shared
2023-09-04,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*TL2533NQ1,,-13.13,,Shared
2023-09-04,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-76.40,,Shared
2023-09-03,Warby Parker,Clothing,CREDIT CARD (...6714),WARBY PARKER,,-104.03,,Shared
2023-09-03,LA Fitness,Fitness,CREDIT CARD (...6714),LA FITNESS,,-34.99,,Shared
2023-09-03,Blue Bottle Coffee,Coffee Shops,CREDIT CARD (...6714),SQ *BLUE BOTTLE COFFEE,,-7.75,,Shared
2023-09-03,Abercrombie & Fitch,Clothing,CREDIT CARD (...6714),ABERCROMBIE & FITCH,,-125.93,,Shared
2023-09-03,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER POSTMATES SAN FRANCISCO CA,,-30.40,,Shared
2023-09-02,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-0.88,,Shared
2023-09-01,Payment,Credit Card Payment,CREDIT CARD (...6714),Payment Thank You-Mobile,,4625.06,,Shared
2023-09-01,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 09/01,,-4625.06,,Shared
2023-09-01,Apple,Credit Card Payment,Primary Checking (...3910),APPLECARD GSBANK PAYMENT 21440132 WEB ID: 9999999999,,-8.29,,Shared
2023-08-31,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*T39IB65G1,,-85.38,,Shared
2023-08-31,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-36.26,,Shared
2023-08-30,YouTube,Entertainment & Recreation,CREDIT CARD (...6714),GOOGLE *YouTubePremium,,-22.99,,Shared
2023-08-30,Otf Koreatown,Fitness,CREDIT CARD (...6714),OTF KOREATOWN 1063,,-149.00,,Shared
2023-08-30,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1029088612067 WEB ID: 3264681992,,-113.50,,Shared
2023-08-30,Tesla ,Electronics,Primary Checking (...3910),TESLA MOTORS TESLA MOTO PPD ID: 5912197729,,-99.00,,Shared
2023-08-29,Optikos Optometry,Medical,CREDIT CARD (...6714),OPTIKOS OPTOMETRY,,-110.00,,Shared
2023-08-29,LADOT Parking,Parking & Tolls,CREDIT CARD (...6714),LADOT METER PARKING,,-0.75,,Shared
2023-08-29,Geico,Insurance,CREDIT CARD (...6714),GEICO  *AUTO,,-746.93,,Shared
2023-08-29,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-45.67,,Shared
2023-08-28,American Express,Credit Card Payment,CHASE SAVINGS (...3060),AMERICAN EXPRESS ACH PMT A9068 WEB ID: 9493560001,,-40.00,,Shared
2023-08-28,Rimetrix.com,Education,CREDIT CARD (...6714),RIMETRIX.COM,,-331.00,,Shared
2023-08-28,Wealthfront,Transfer,Primary Checking (...3910),Wealthfront EDI PYMNTS 0A8B0ACFDB1A4B WEB ID: 4271967207,,-1000.00,,Shared
2023-08-28,Fidelity,Transfer,Primary Checking (...3910),FID BKG SVC LLC MONEYLINE PPD ID: 0368004600,,-100.00,,Shared
2023-08-28,Trader Joe's,Groceries,Blue Cash Preferred® (...4000),TRADER JOE S #031 00LOS ANGELES CA,,-13.76,,Shared
2023-08-27,Walgreens,Medical,CREDIT CARD (...6714),WALGREENS.COM,,-110.99,,Shared
2023-08-27,UNIQLO,Clothing,CREDIT CARD (...6714),Uniqlo USA LLC UNIQLO_US-,,-43.98,,Shared
2023-08-27,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-17.48,,Shared
2023-08-27,Nordstrom,Shopping,CREDIT CARD (...6714),NORDSTROM #0340,,-20.00,,Shared
2023-08-27,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH BBQ+RICEK,,-27.21,,Shared
2023-08-27,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH 7-ELEVEN,,-14.64,,Shared
2023-08-27,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-143.40,,Shared
2023-08-27,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER POSTMATES SAN FRANCISCO CA,,-24.91,,Shared
2023-08-27,Brio Water Inc,Restaurants & Bars,Blue Cash Preferred® (...4000),BRIO WATER INC 00000LOS ANGELES CA,,-4.80,,Shared
2023-08-26,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),AUTOPAY PAYMENT - THANK YOU,,40.00,,Shared
2023-08-25,Amazon,Shopping,CREDIT CARD (...6714),AMZN Mktp US*TQ27Q3UB1,,-28.51,,Shared
2023-08-25,The Black Direct Deposit,Paychecks,Primary Checking (...3910),129008 THE BLACK DIR DEP PPD ID: 2364227403,,3684.87,,Shared
2023-08-25,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER POSTMATES SAN FRANCISCO CA,,-23.49,,Shared
2023-08-24,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-28.94,,Shared
2023-08-24,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH PHOHUNGCA,,-63.53,,Shared
2023-08-24,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH 7-ELEVEN,,-14.64,,Shared
2023-08-24,Rite Aid,Medical,Blue Cash Preferred® (...4000),RITE AID 05424 0542 LOS ANGELES CA,,-21.88,,Shared
2023-08-23,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-9.37,,Shared
2023-08-23,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-1.18,,Shared
2023-08-23,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-0.59,,Shared
2023-08-23,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-25.00,,Shared
2023-08-23,Chatgpt Subscription,Miscellaneous,CREDIT CARD (...6714),CHATGPT SUBSCRIPTION,,-20.00,,Shared
2023-08-23,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN BANK DRAFT PPD ID: 1581620078,,-99.99,,Shared
2023-08-22,Uber Eats,Restaurants & Bars,CREDIT CARD (...6714),UBER* EATS,,-68.31,,Shared
2023-08-22,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-2.94,,Shared
2023-08-22,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-2.43,,Shared
2023-08-22,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-1.18,,Shared
2023-08-22,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-0.88,,Shared
2023-08-21,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-6.76,,Shared
2023-08-21,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-5.18,,Shared
2023-08-21,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-2.35,,Shared
2023-08-21,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-0.88,,Shared
2023-08-21,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-0.59,,Shared
2023-08-21,Otf Koreatown,Fitness,CREDIT CARD (...6714),OTF KOREATOWN 1063,,-22.00,,Shared
2023-08-21,Check #365,Transfer,Primary Checking (...3910),CHECK # 365,,-2475.00,,Shared
2023-08-20,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-10.99,,Shared
2023-08-20,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-3.00,,Shared
2023-08-20,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER* TRIP,,-2.72,,Shared
2023-08-20,S3 Coffee Bar,Coffee Shops,CREDIT CARD (...6714),TST* S3 Coffee Bar,,-8.50,,Shared
2023-08-20,S3 Coffee Bar,Coffee Shops,CREDIT CARD (...6714),TST* S3 Coffee Bar,,-6.50,,Shared
2023-08-20,Ace Parking Lot,Parking & Tolls,CREDIT CARD (...6714),ACE PARKING LOT 1324,,-42.00,,Shared
2023-08-20,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER TRIP SAN FRANCISCO,,-19.85,,Shared
2023-08-20,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-3.80,,Shared
2023-08-20,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER TRIP SAN FRANCISCO,,-0.88,,Shared
2023-08-20,Foreign Transaction Fee,Financial Fees,Blue Cash Preferred® (...4000),FOREIGN TRANSACTION FEE,,-0.53,,Shared
2023-08-20,Foreign Transaction Fee,Financial Fees,Blue Cash Preferred® (...4000),FOREIGN TRANSACTION FEE,,-0.02,,Shared
2023-08-19,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),Uber Trip help.uber.com CA,,-25.39,,Shared
2023-08-18,Uber,Taxi & Ride Shares,CREDIT CARD (...6714),UBER   TRIP,,-10.51,,Shared
2023-08-18,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-22.44,,Shared
2023-08-18,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-4.99,,Shared
2023-08-18,Amb Auto Glass and Wi,Auto Maintenance,CREDIT CARD (...6714),SQ *AMB AUTO GLASS AND WI,,-1250.00,,Shared
2023-08-18,ATM Withdrawal,Cash & ATM,Primary Checking (...3910),ATM WITHDRAWAL 004154 08/185111 MISS,,-260.00,,Shared
2023-08-17,Cafe Chula Vista,Restaurants & Bars,CREDIT CARD (...6714),TST* Cafe 86- Chula Vista,,-16.31,,Shared
2023-08-17,Cas Luis Barragan,Transfer,CREDIT CARD (...6714),CAS LUIS BARRAGAN,,70.27,,Shared
2023-08-16,Leo's Kitchen,Restaurants & Bars,CREDIT CARD (...6714),SQ *LEO'S KITCHEN,,-39.14,,Shared
2023-08-16,Google Drive,Miscellaneous,CREDIT CARD (...6714),GOOGLE *Google Storage,,-1.99,,Shared
2023-08-16,Github,Miscellaneous,CREDIT CARD (...6714),"GITHUB, INC.",,-4.00,,Shared
2023-08-16,Fanatics,Clothing,CREDIT CARD (...6714),FRG*FANATICS.COM,,-148.51,,Shared
2023-08-16,Cas Luis Barragan,Transfer,CREDIT CARD (...6714),CAS LUIS BARRAGAN,,-141.63,,Shared
2023-08-15,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-17.15,,Shared
2023-08-15,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 18174879851,,1238.00,,Shared
2023-08-15,Interest Payment,Interest,High Yield Savings Account (...9020),Interest Payment,,0.14,,Shared
2023-08-14,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-15.58,,Shared
2023-08-14,ParkWhiz,Parking & Tolls,CREDIT CARD (...6714),"PARKWHIZ, INC.",,-34.30,,Shared
2023-08-14,Metropolis Parking,Parking & Tolls,CREDIT CARD (...6714),METROPOLIS PARKING,,-17.49,,Shared
2023-08-14,Wealthfront,Transfer,Primary Checking (...3910),Wealthfront EDI PYMNTS CD3896F93C844E WEB ID: 4271967207,,-5000.00,,Shared
2023-08-14,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1028778890524 WEB ID: 3264681992,,-44.82,,Shared
2023-08-14,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1028778888282 WEB ID: 3264681992,,-35.59,,Shared
2023-08-13,Tesla ,Gas,CREDIT CARD (...6714),Tesla Inc Supercharger,,-21.07,,Shared
2023-08-13,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-9.26,,Shared
2023-08-13,Modern Parking Loc,Parking & Tolls,CREDIT CARD (...6714),MODERN PARKING LOC 284,,-5.00,,Shared
2023-08-13,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD DOORDASH KATSUBAR,,-52.09,,Shared
2023-08-13,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-15.99,,Shared
2023-08-11,Kaiser Permanente,Medical,CREDIT CARD (...6714),KAISER 0809045,,-20.00,,Shared
2023-08-11,Kaiser Permanente,Medical,CREDIT CARD (...6714),KAISER 0809045,,-10.00,,Shared
2023-08-11,ATM Withdrawal,Cash & ATM,Primary Checking (...3910),ATM WITHDRAWAL 007569 08/11101 N LAR,,-60.00,,Shared
2023-08-11,The Black Direct Deposit,Paychecks,Primary Checking (...3910),129008 THE BLACK DIR DEP PPD ID: 2364227403,,3864.87,,Shared
2023-08-11,Uber,Taxi & Ride Shares,Blue Cash Preferred® (...4000),UBER POSTMATES SAN FRANCISCO CA,,-20.57,,Shared
2023-08-10,Target,Shopping,CREDIT CARD (...6714),TARGET.COM  *,,-11.19,,Shared
2023-08-10,Amazon,Shopping,CREDIT CARD (...6714),Amazon.com*TA6704SZ1,,-49.22,,Shared
2023-08-10,Navy Federal Credit Union,Credit Card Payment,Primary Checking (...3910),NFCU ACH PAYMENT 214666396000002 WEB ID: 9000000024,,-1005.81,,Shared
